X,Y,OBJECTID,Name_e,Nom_f,Noms_Alt_Names,Description,Min_Scale_Echelle,Max_Scale_Echelle,CONCISCODE
-115.617444353,51.657858559,277,Barrier Mountain,Barrier Mont,,,100000,5000,Mountain//Mont
-115.1681201,51.334542383,278,Black Rock Mountain,Black Rock Mont,,,100000,5000,Mountain//Mont
-115.18643683,51.2923893280001,279,Phantom Crag,Phantom Crag,,,100000,5000,Mountain//Mont
-115.183306184,51.279399692,280,Devils Gap,Devils Gap,,,100000,5000,Mountain//Mont
-115.930765486,51.3037291140001,281,Castle Mountain,Castle Mont,,,100000,5000,Mountain//Mont
-115.656647894,51.132984526,282,Sundance Range,Sundance Range,,,100000,5000,Mountain//Mont
-115.962785358,51.1858655720001,283,Gibbon Pass,Gibbon Pass,,,100000,5000,Valley//Vallée
-115.676340365,51.204539873,284,Cory Pass,Cory Pass,,,100000,5000,Valley//Vallée
-115.503506667,51.200343381,285,Cascade Powerhouse,Cascade Powerhouse,,,100000,5000,Miscellaneous site//Site - divers
-115.129898511,51.198375766,286,End Mountain,End Mont,,,100000,5000,Mountain//Mont
-114.736730364,51.0032868490001,287,Pinetop Hill,Pinetop Hill,,,100000,5000,Mountain//Mont
-114.72381408,51.248620891,288,Spencer Hills,Spencer Hills,,,100000,5000,Mountain//Mont
-114.838662701,51.0615457370001,289,Ole Buck Mountain,Ole Buck Mont,,,100000,5000,Mountain//Mont
-114.63478477,51.197119125,290,Radnor Plateau,Radnor Plateau,,,100000,5000,Mountain//Mont
-116.567736349,51.924556055,291,Corona Ridge,Corona Ridge,,,100000,5000,Mountain//Mont
-115.532878317,50.9394685520001,292,Mount Allenby,Mount Allenby,,,100000,5000,Mountain//Mont
-115.551506634,50.8598319770001,293,Marvel Peak,Marvel Peak,,,100000,5000,Mountain//Mont
-115.560034384,50.8270129310001,294,Aurora Mountain,Aurora Mont,,,100000,5000,Mountain//Mont
-115.572852462,50.890438062,295,Wonder Peak,Wonder Peak,,,100000,5000,Mountain//Mont
-115.577115051,50.959090465,296,Allenby Pass,Allenby Pass,,,100000,5000,Valley//Vallée
-115.230038915,50.609608118,297,Lyautey Glacier,Lyautey Glacier,,,100000,5000,Mountain//Mont
-115.166785296,50.5802175380001,298,Mount Sarrail,Mount Sarrail,,,100000,5000,Mountain//Mont
-115.216372382,50.681287839,299,Mount Warspite,Mount Warspite,,,100000,5000,Mountain//Mont
-115.060378149,50.7100227820001,300,Mount Burney,Mount Burney,,,100000,5000,Mountain//Mont
-115.073148083,50.726414768,301,Mount Blane,Mount Blane,,,100000,5000,Mountain//Mont
-115.192105754,50.7336628040001,302,Mount Kent,Mount Kent,,,100000,5000,Mountain//Mont
-114.898564482,50.6737856660001,303,Cougar Mountain,Cougar Mont,,,100000,5000,Mountain//Mont
-114.695808704,50.5203911570001,304,Pyriform Mountain,Pyriform Mont,,,100000,5000,Mountain//Mont
-114.860609255,50.6412823640001,305,Mount Burns,Mount Burns,,,100000,5000,Mountain//Mont
-114.598592386,50.1577982630001,306,Pasque Mountain,Pasque Mont,,,100000,5000,Mountain//Mont
-114.041614949,50.0360227900001,307,Trail Coulée,Trail Coulée,,,100000,5000,Mountain//Mont
-115.22023747,50.8046243250001,308,Mount James Walker,Mount James Walker,,,100000,5000,Mountain//Mont
-115.409740243,50.813837404,309,Spray Mountains,Spray Monts,,,100000,5000,Mountain//Mont
-115.457584478,50.7796299550001,310,Mount Warre,Mount Warre,,,100000,5000,Mountain//Mont
-115.030212214,50.814565529,311,Fisher Peak,Fisher Peak,,,100000,5000,Mountain//Mont
-115.375575213,50.9984232890001,312,Three Sisters Powerhouse,Three Sisters Powerhouse,,,100000,5000,Miscellaneous site//Site - divers
-115.493795274,50.778871365,313,White Man Pass,White Man Pass,,,100000,5000,Valley//Vallée
-114.705497425,49.5559404090001,314,Tent Mountain,Tent Mont,,,100000,5000,Mountain//Mont
-114.671428374,49.6276224270001,315,Crowsnest Pass,Crowsnest Pass,,,100000,5000,Valley//Vallée
-116.97745463,52.1691802720001,316,Cirrus Mountain,Cirrus Mont,,,100000,5000,Mountain//Mont
-115.888924888,52.3971123360001,317,The Gap,The Gap,,,100000,5000,Mountain//Mont
-114.837284729,50.9388264470001,318,Moose Mountain,Moose Mont,,,100000,5000,Mountain//Mont
-114.90741937,50.9508431720001,319,Jumpingpound Mountain,Jumpingpound Mont,,,100000,5000,Mountain//Mont
-114.931691243,50.7556944730001,320,Mount Glasgow,Mount Glasgow,,,100000,5000,Mountain//Mont
-114.485654854,49.535726073,321,Willoughby Ridge,Willoughby Ridge,,,100000,5000,Mountain//Mont
-114.350519465,49.7184618890001,322,Centre Peak,Centre Peak,,,100000,5000,Mountain//Mont
-114.49310425,49.6633709180001,323,Saskatoon Mountain,Saskatoon Mont,,,100000,5000,Mountain//Mont
-114.175918998,49.96250101,324,Black Mountain,Black Mont,,,100000,5000,Mountain//Mont
-114.654478652,49.9669098840001,325,Tornado Mountain,Tornado Mont,,,100000,5000,Mountain//Mont
-116.675596112,52.6630804000001,326,Chungo Gap,Chungo Gap,,,100000,5000,Mountain//Mont
-116.752036305,52.3784289810001,327,Front Ranges,Front Ranges,,,100000,5000,Mountain//Mont
-116.397805585,52.073636949,328,Kootenay Plains,Kootenay Plains,,,100000,5000,Mountain//Mont
-114.875036995,52.7690919090001,329,Strawberry Hills,Strawberry Hills,,,100000,5000,Mountain//Mont
-115.380015824,52.802237856,330,Rocky Mountain Foothills,Rocky Mont Foothills,,,100000,5000,Mountain//Mont
-114.727730011,52.1880727930001,331,Butte,Butte,,,100000,5000,Town//Ville
-115.701510099,51.6575145190001,332,Gable Mountain,Gable Mont,,,100000,5000,Mountain//Mont
-115.81133632,51.6455673510001,333,Mount White,Mount White,,,100000,5000,Mountain//Mont
-115.893744718,51.63922383,334,Prow Mountain,Prow Mont,,,100000,5000,Mountain//Mont
-114.714556128,51.3367123620001,335,Ireland Hill,Ireland Hill,,,100000,5000,Mountain//Mont
-115.472062652,51.3747828260001,336,Revenant Mountain,Revenant Mont,,,100000,5000,Mountain//Mont
-115.893930559,51.410269715,337,Badger Pass,Badger Pass,,,100000,5000,Valley//Vallée
-115.760322293,51.439434519,338,Flints Peak,Flints Peak,,,100000,5000,Mountain//Mont
-115.570498722,51.4430551890001,339,Dormer Pass,Dormer Pass,,,100000,5000,Valley//Vallée
-115.775136716,51.2651734620001,340,Mount Ishbel,Mount Ishbel,,,100000,5000,Mountain//Mont
-115.737203115,51.252846291,341,Ranger Canyon,Ranger Canyon,,,100000,5000,Mountain//Mont
-115.794618484,51.1817626260001,342,Massive Mountain,Massive Mont,,,100000,5000,Mountain//Mont
-115.714430688,51.0244338430001,343,Citadel Pass,Citadel Pass,,,100000,5000,Valley//Vallée
-115.693207014,51.0281731540001,344,Fatigue Mountain,Fatigue Mont,,,100000,5000,Mountain//Mont
-115.584277817,51.151375337,345,Sanson Peak,Sanson Peak,,,100000,5000,Mountain//Mont
-115.562168059,51.1676078830001,346,Bow Falls,Bow Falls,,,100000,5000,Falls//Chute
-115.761464276,51.0359763120001,347,Quartz Hill,Quartz Hill,,,100000,5000,Mountain//Mont
-115.804496776,51.0730520550001,348,Twin Cairns,Twin Cairns,,,100000,5000,Mountain//Mont
-115.74462398,51.097541461,349,Eagle Mountain,Eagle Mont,,,100000,5000,Mountain//Mont
-115.821535575,51.161947549,350,Mount Brett,Mount Brett,,,100000,5000,Mountain//Mont
-115.866301801,51.0924179250001,351,Healy Pass,Healy Pass,,,100000,5000,Valley//Vallée
-115.95139428,51.102645201,352,Haiduk Peak,Haiduk Peak,,,100000,5000,Mountain//Mont
-115.93060942,51.1126547260001,353,Whistling Valley,Whistling Valley,,,100000,5000,Mountain//Mont
-115.610677534,51.1493181610001,354,Sundance Canyon,Sundance Canyon,,,100000,5000,Mountain//Mont
-115.754311847,51.0745154480001,355,Brewster Rock,Brewster Rock,,,100000,5000,Mountain//Mont
-115.251847065,51.03196282,356,Lower Spray Falls,Lower Spray Falls,,,100000,5000,Falls//Chute
-115.302424532,51.0147043260001,357,Wind Ridge,Wind Ridge,,,100000,5000,Mountain//Mont
-116.008380574,51.6447889,358,Mount McConnell,Mount McConnell,,,100000,5000,Mountain//Mont
-116.092734168,51.653869033,359,Cataract Peak,Cataract Peak,,,100000,5000,Mountain//Mont
-116.256754106,51.7135571410001,360,Devon Mountain,Devon Mont,,,100000,5000,Mountain//Mont
-116.009615381,51.125886424,361,Isabelle Peak,Isabelle Peak,,,100000,5000,Mountain//Mont
-116.049830397,51.2273947030001,362,Vermilion Pass,Vermilion Pass,,,100000,5000,Valley//Vallée
-116.203448558,51.8589867160001,363,Nordic Ridge,Nordic Ridge,,,100000,5000,Mountain//Mont
-115.601692904,50.8859941000001,364,The Towers,The Towers,,,100000,5000,Mountain//Mont
-115.651441155,50.999064999,365,Nasswald Peak,Nasswald Peak,,,100000,5000,Mountain//Mont
-115.577622032,50.91728735,366,Cascade Rock,Cascade Rock,,,100000,5000,Mountain//Mont
-115.611701939,50.9495692200001,367,Og Pass,Og Pass,,,100000,5000,Valley//Vallée
-115.188551558,50.6262476530001,368,Upper Kananaskis Falls,Upper Kananaskis Falls,,,100000,5000,Falls//Chute
-115.262470775,50.687982993,369,Turbine Canyon,Turbine Canyon,,,100000,5000,Mountain//Mont
-115.411130853,50.7351808820001,370,Mount Leman,Mount Leman,,,100000,5000,Mountain//Mont
-115.106648135,50.7400408880001,371,King Creek Ridge,King Creek Ridge,,,100000,5000,Mountain//Mont
-114.689797224,50.6050007430001,372,Mount Hoffman,Mount Hoffman,,,100000,5000,Mountain//Mont
-114.815432064,50.692494002,373,Mount Rose,Mount Rose,,,100000,5000,Mountain//Mont
-114.624376099,50.623706424,374,Green Mountain,Green Mont,,,100000,5000,Mountain//Mont
-114.54723446,50.5926584320001,375,Mount Dyson,Mount Dyson,,,100000,5000,Mountain//Mont
-114.689935115,50.732769508,376,Volcano Ridge,Volcano Ridge,,,100000,5000,Mountain//Mont
-114.764323496,50.234633424,377,Mount Holcroft,Mount Holcroft,,,100000,5000,Mountain//Mont
-115.314366102,50.8924862920001,378,Mount Buller,Mount Buller,,,100000,5000,Mountain//Mont
-115.189883032,50.893688701,379,Mount Kidd,Mount Kidd,,,100000,5000,Mountain//Mont
-115.265334727,50.940359721,380,Mount Sparrowhawk,Mount Sparrowhawk,,,100000,5000,Mountain//Mont
-115.41230103,50.8919171530001,381,Mount Fortune,Mount Fortune,,,100000,5000,Mountain//Mont
-115.426337144,50.8441815790001,382,Karst Springs,Karst Springs,,,100000,5000,Spring//Source
-115.367783984,50.7851708420001,383,Mount Birdwood,Mount Birdwood,,,100000,5000,Mountain//Mont
-115.348595037,50.790233701,384,Commonwealth Peak,Commonwealth Peak,,,100000,5000,Mountain//Mont
-115.479147268,50.837723157,385,Mount Morrison,Mount Morrison,,,100000,5000,Mountain//Mont
-115.184951583,50.760344102,386,Kananaskis Range,Kananaskis Range,,,100000,5000,Mountain//Mont
-114.755518756,50.2999463180001,387,Baril Peak,Baril Peak,,,100000,5000,Mountain//Mont
-114.685363977,49.6135178970001,388,Island Ridge,Island Ridge,,,100000,5000,Mountain//Mont
-114.657239502,49.6632832700001,389,Phillipps Peak,Phillipps Peak,,,100000,5000,Mountain//Mont
-114.609678174,49.5857289780001,390,Chinook Peak,Chinook Peak,,,100000,5000,Mountain//Mont
-114.651222145,49.617858647,391,Flathead Range,Flathead Range,,,100000,5000,Mountain//Mont
-114.588354832,49.565539878,392,Andy Good Peak,Andy Good Peak,,,100000,5000,Mountain//Mont
-116.494658613,52.325158001,393,First Range,First Range,,,100000,5000,Mountain//Mont
-116.944844507,52.2192025200001,394,Mount Stewart,Mount Stewart,,,100000,5000,Mountain//Mont
-116.689345484,52.1044085980001,395,Whitegoat Peaks,Whitegoat Peaks,,,100000,5000,Mountain//Mont
-115.759490105,52.4900489450001,396,Shunda Airfield,Shunda Airfield,,,100000,5000,Miscellaneous site//Site - divers
-115.206699078,51.902731331,397,Marble Mountain,Marble Mont,,,100000,5000,Mountain//Mont
-115.240080747,51.6507677710001,398,Red Deer Forestry Airfield,Red Deer Forestry Airfield,,,100000,5000,Miscellaneous site//Site - divers
-115.474819189,51.5661068750001,399,Rocky Mountain,Rocky Mont,,,100000,5000,Mountain//Mont
-114.844044925,50.8218410370001,400,Powder Face Ridge,Powder Face Ridge,,,100000,5000,Mountain//Mont
-114.414986621,49.631092643,401,Bluff Mountain,Bluff Mont,,,100000,5000,Mountain//Mont
-114.077925839,49.976732601,402,Porcupine Hills,Porcupine Hills,,,100000,5000,Mountain//Mont
-114.171517631,49.881024294,403,Big Coulée,Big Coulée,,,100000,5000,Mountain//Mont
-114.636715304,49.9226965610001,404,Gould Dome,Gould Dome,,,100000,5000,Mountain//Mont
-116.126109808,52.5318038890001,405,Shunda Mountain,Shunda Mont,,,100000,5000,Mountain//Mont
-116.063703339,52.5145863120001,406,Coliseum Mountain,Coliseum Mont,,,100000,5000,Mountain//Mont
-116.884597266,52.387182582,407,Obstruction Mountain,Obstruction Mont,,,100000,5000,Mountain//Mont
-114.903701127,52.4293863840001,408,Rocky Mountain House Airfield,Rocky Mont House Airfield,,,100000,5000,Miscellaneous site//Site - divers
-115.480481144,52.036084805,409,Idlewilde Mountain,Idlewilde Mont,,,100000,5000,Mountain//Mont
-115.756344635,51.727255642,410,Wapiti Mountain,Wapiti Mont,,,100000,5000,Mountain//Mont
-114.814179803,51.406181786,411,Keystone Hills,Keystone Hills,,,100000,5000,Mountain//Mont
-114.708705311,51.313241615,412,Brooks Hill,Brooks Hill,,,100000,5000,Mountain//Mont
-115.433436799,51.323940845,413,Mount Aylmer,Mount Aylmer,,,100000,5000,Mountain//Mont
-115.820014859,51.2736018730001,414,Ink Pots,Ink Pots,,,100000,5000,Spring//Source
-115.617153652,51.4572117700001,415,Palliser Range,Palliser Range,,,100000,5000,Mountain//Mont
-115.732928056,51.3426351860001,416,Forty Mile Summit,Forty Mile Summit,,,100000,5000,Mountain//Mont
-115.849445947,51.377451163,417,Block Mountain,Block Mont,,,100000,5000,Mountain//Mont
-115.684866152,51.015021835,418,Fatigue Pass,Fatigue Pass,,,100000,5000,Valley//Vallée
-115.916866175,51.109596868,419,Pharaoh Peaks,Pharaoh Peaks,,,100000,5000,Mountain//Mont
-115.803842834,51.1338095890001,420,Harvey Pass,Harvey Pass,,,100000,5000,Valley//Vallée
-115.837093569,51.2495737030001,421,Johnston Canyon,Johnston Canyon,,,100000,5000,Mountain//Mont
-115.55865065,51.235318034,422,Cascade Mountain,Cascade Mont,,,100000,5000,Mountain//Mont
-115.142025744,51.0929161990001,423,Loder Peak,Loder Peak,,,100000,5000,Mountain//Mont
-115.156839927,51.0741297610001,424,Exshaw Mountain,Exshaw Mont,,,100000,5000,Mountain//Mont
-115.117707496,51.1248491090001,425,Mount Laurie (Îyâmnathka),Mount Laurie (Îyâmnathka),,,100000,5000,Mountain//Mont
-115.330360726,51.0260154600001,426,The Three Sisters,The Three Sisters,,,100000,5000,Mountain//Mont
-114.599748545,51.177733899,427,Crawford Plateau,Crawford Plateau,,,100000,5000,Mountain//Mont
-116.180730228,51.841783085,428,Mount Huestis,Mount Huestis,,,100000,5000,Mountain//Mont
-116.192251052,51.8404333880001,429,Ram River Glacier,Ram River Glacier,,,100000,5000,Mountain//Mont
-115.623958472,50.8347721600001,430,Eon Mountain,Eon Mont,,,100000,5000,Mountain//Mont
-115.520307281,50.9234098150001,431,Mount Mercer,Mount Mercer,,,100000,5000,Mountain//Mont
-115.531565737,50.7884990140001,432,Red Man Mountain,Red Man Mont,,,100000,5000,Mountain//Mont
-115.522263307,50.7838489160001,433,Blue Range,Blue Range,,,100000,5000,Mountain//Mont
-115.537535181,50.9670549520001,434,Brewster Glacier,Brewster Glacier,,,100000,5000,Glacier//Glacier
-115.089041557,50.7467234120001,435,Mount Hood,Mount Hood,,,100000,5000,Mountain//Mont
-115.292859518,50.7494097530001,436,Mount Murray,Mount Murray,,,100000,5000,Mountain//Mont
-115.126857437,50.5861387240001,437,The Turret,The Turret,,,100000,5000,Mountain//Mont
-115.119982288,50.698704879,438,Pocaterre Powerhouse,Pocaterre Powerhouse,,,100000,5000,Miscellaneous site//Site - divers
-115.185457659,50.5438590380001,439,Mount Pétain,Mount Pétain,,,100000,5000,Mountain//Mont
-115.415308925,50.7117370770001,440,Mount King Albert,Mount King Albert,,,100000,5000,Mountain//Mont
-115.074982435,50.6633162030001,441,Elpoca Falls,Elpoca Falls,,,100000,5000,Falls//Chute
-115.339244446,50.722154469,442,Mount Sir Douglas,Mount Sir Douglas,,,100000,5000,Mountain//Mont
-115.081500113,50.7373629670001,443,Mount Brock,Mount Brock,,,100000,5000,Mountain//Mont
-114.98211399,50.539045969,444,Storelk Mountain,Storelk Mont,,,100000,5000,Mountain//Mont
-114.946770364,50.7383597250001,445,Mount Cornwall,Mount Cornwall,,,100000,5000,Mountain//Mont
-114.515985428,50.0804811790001,446,Cabin Ridge,Cabin Ridge,,,100000,5000,Mountain//Mont
-114.469799567,50.226287692,447,Hailstone Butte,Hailstone Butte,,,100000,5000,Mountain//Mont
-114.415319703,50.169828985,448,Windy Peak,Windy Peak,,,100000,5000,Mountain//Mont
-114.192052304,50.066417732,449,Ropeo Gap,Ropeo Gap,,,100000,5000,Mountain//Mont
-114.081748115,50.04652135,450,Honey Coulée,Honey Coulée,,,100000,5000,Mountain//Mont
-114.117196572,50.0762314020001,451,Trout Creek Ridge,Trout Creek Ridge,,,100000,5000,Mountain//Mont
-114.124949095,50.16922494,452,Timber Coulée,Timber Coulée,,,100000,5000,Mountain//Mont
-115.364352472,50.9284696140001,453,Mount Nestor,Mount Nestor,,,100000,5000,Mountain//Mont
-115.386920734,50.8078761570001,454,Mount Smuts,Mount Smuts,,,100000,5000,Mountain//Mont
-115.410127475,50.827935085,455,Mount Shark,Mount Shark,,,100000,5000,Mountain//Mont
-115.482388833,50.7556997770001,456,White Man Mountain,White Man Mont,,,100000,5000,Mountain//Mont
-115.074340729,50.9991513740001,457,O'Shaughnessy Falls,O'Shaughnessy Falls,,,100000,5000,Falls//Chute
-114.82609904,50.394104623,458,Mount Muir,Mount Muir,,,100000,5000,Mountain//Mont
-114.918945715,50.462614601,459,Mount Loomis,Mount Loomis,,,100000,5000,Mountain//Mont
-114.937958721,50.4868062560001,460,Mount Odlum,Mount Odlum,,,100000,5000,Mountain//Mont
-116.412484351,52.4859322130001,461,Wapiabi Gap,Wapiabi Gap,,,100000,5000,Mountain//Mont
-116.821699749,52.214136055,462,Cloister Mountains,Cloister Monts,,,100000,5000,Mountain//Mont
-116.634765619,52.0976259380001,463,Purple Mountain,Purple Mont,,,100000,5000,Mountain//Mont
-115.233230842,51.778104893,464,Strawberry Ridge,Strawberry Ridge,,,100000,5000,Mountain//Mont
-115.228212009,51.9880502290001,465,Clearwater Airfield,Clearwater Airfield,,,100000,5000,Miscellaneous site//Site - divers
-115.612174465,51.7933235960001,466,Montagnes Rocheuses,Montagnes Rocheuses,,,100000,5000,Mountain//Mont
-115.124822877,51.6556739310001,467,Deer Creek Flats,Deer Creek Flats,,,100000,5000,Mountain//Mont
-114.993952663,50.7887735470001,468,Mount Romulus,Mount Romulus,,,100000,5000,Mountain//Mont
-114.345683849,49.6992613350001,469,Caudron Peak,Caudron Peak,,,100000,5000,Mountain//Mont
-114.358012822,49.8392152480001,470,Thunder Mountain,Thunder Mont,,,100000,5000,Mountain//Mont
-116.614761829,52.635029167,471,Bighorn Range,Bighorn Range,,,100000,5000,Mountain//Mont
-115.520547074,51.540210292,472,Otuskwan Peak,Otuskwan Peak,,,100000,5000,Mountain//Mont
-115.475998575,51.4280075080001,473,Mount Oliver,Mount Oliver,,,100000,5000,Mountain//Mont
-115.960980383,51.4134012390001,474,Pulsatilla Pass,Pulsatilla Pass,,,100000,5000,Valley//Vallée
-115.761755932,51.3054268970001,475,Mystic Pass,Mystic Pass,,,100000,5000,Valley//Vallée
-115.885262476,51.0907654920001,476,Redearth Pass,Redearth Pass,,,100000,5000,Valley//Vallée
-115.725030039,51.23704897,477,Cockscomb Mountain,Cockscomb Mont,,,100000,5000,Mountain//Mont
-115.689729349,51.201362918,478,Mount Cory,Mount Cory,,,100000,5000,Mountain//Mont
-115.668029162,51.1969005450001,479,Sawback Range,Sawback Range,,,100000,5000,Mountain//Mont
-115.401807806,51.075263351,480,Spray Powerhouse,Spray Powerhouse,,,100000,5000,Miscellaneous site//Site - divers
-115.26790944,51.0880863340001,481,Grotto Mountain,Grotto Mont,,,100000,5000,Mountain//Mont
-115.136024575,51.0404249210001,482,Heart Mountain,Heart Mont,,,100000,5000,Mountain//Mont
-115.206594911,51.028569862,483,Pigeon Mountain,Pigeon Mont,,,100000,5000,Mountain//Mont
-116.281146537,51.7498908330001,484,Clearwater Mountain,Clearwater Mont,,,100000,5000,Mountain//Mont
-116.333256583,51.7880252050001,485,Mount Kentigern,Mount Kentigern,,,100000,5000,Mountain//Mont
-116.445525911,51.9161047440001,486,Mount Loudon,Mount Loudon,,,100000,5000,Mountain//Mont
-116.249928286,51.7560348060001,487,Mount Willingdon,Mount Willingdon,,,100000,5000,Mountain//Mont
